image_file,class_id,class_name,score,x1,y1,x2,y2,bbox_index,bbox_id,detection_id,bbox_list
Maciet_142-2_053.jpg,0,illustration,0.4233192503452301,1998.308837890625,1406.059814453125,2579.2236328125,1968.2572021484373,8,9,Maciet_142-2_053_09,"[1998.308837890625, 1406.059814453125, 2579.2236328125, 1968.2572021484373]"
Maciet_142-5_067.jpg,0,illustration,0.8659770488739014,2563.73193359375,1515.80615234375,3767.56201171875,2730.590576171875,0,1,Maciet_142-5_067_01,"[2563.73193359375, 1515.80615234375, 3767.56201171875, 2730.590576171875]"
Maciet_142-5_067.jpg,0,illustration,0.8602159023284912,993.5110473632812,2906.971923828125,2191.261962890625,4097.18798828125,1,2,Maciet_142-5_067_02,"[993.5110473632812, 2906.971923828125, 2191.261962890625, 4097.18798828125]"
Maciet_142-5_067.jpg,0,illustration,0.8527917265892029,885.5960083007812,173.5488739013672,2182.18115234375,1444.46923828125,2,3,Maciet_142-5_067_03,"[885.5960083007812, 173.5488739013672, 2182.18115234375, 1444.46923828125]"
Maciet_142-5_067.jpg,0,illustration,0.8475349545478821,976.0302734375,4107.861328125,2344.30029296875,5343.0478515625,3,4,Maciet_142-5_067_04,"[976.0302734375, 4107.861328125, 2344.30029296875, 5343.0478515625]"
Maciet_142-5_067.jpg,0,illustration,0.8437005281448364,889.6270751953125,1432.470947265625,2290.314453125,2764.45703125,4,5,Maciet_142-5_067_05,"[889.6270751953125, 1432.470947265625, 2290.314453125, 2764.45703125]"
Maciet_142-5_067.jpg,0,illustration,0.8408564925193787,2537.48681640625,182.50152587890625,3802.322021484375,1490.0863037109375,5,6,Maciet_142-5_067_06,"[2537.48681640625, 182.50152587890625, 3802.322021484375, 1490.0863037109375]"
Maciet_142-5_067.jpg,0,illustration,0.8183448314666748,2680.7353515625,4023.763671875,3728.586181640625,5114.9521484375,6,7,Maciet_142-5_067_07,"[2680.7353515625, 4023.763671875, 3728.586181640625, 5114.9521484375]"
Maciet_142-5_067.jpg,0,illustration,0.8103969097137451,2682.242919921875,2918.9609375,3733.16259765625,3939.45654296875,7,8,Maciet_142-5_067_08,"[2682.242919921875, 2918.9609375, 3733.16259765625, 3939.45654296875]"
APT_1873_0101.jpg,0,illustration,0.6798726320266724,0.0,0.0,1990.6512451171875,3097.682373046875,0,1,APT_1873_0101_01,"[0.0, 0.0, 1990.6512451171875, 3097.682373046875]"
APT_1873_0101.jpg,0,illustration,0.3610459268093109,11.60547924041748,3320.42919921875,136.08518981933594,3475.015625,1,2,APT_1873_0101_02,"[11.60547924041748, 3320.42919921875, 136.08518981933594, 3475.015625]"
APT_1873_0101.jpg,0,illustration,0.3105930984020233,407.50689697265625,779.4060668945312,742.7855224609375,1273.006591796875,2,3,APT_1873_0101_03,"[407.50689697265625, 779.4060668945312, 742.7855224609375, 1273.006591796875]"
APT_1873_0101.jpg,0,illustration,0.2602300643920898,421.1759338378906,2261.666259765625,683.7667236328125,2643.469482421875,3,4,APT_1873_0101_04,"[421.1759338378906, 2261.666259765625, 683.7667236328125, 2643.469482421875]"
EdhemPacha_1873_131.jpg,0,illustration,0.8413137197494507,752.1737670898438,594.0535888671875,2343.216796875,1760.375732421875,0,1,EdhemPacha_1873_131_01,"[752.1737670898438, 594.0535888671875, 2343.216796875, 1760.375732421875]"
Soldi_1881_177.jpg,0,illustration,0.3710878193378448,258.0101013183594,564.7452392578125,1608.51171875,3148.857421875,0,1,Soldi_1881_177_01,"[258.0101013183594, 564.7452392578125, 1608.51171875, 3148.857421875]"
Maciet_142-7_018.jpg,0,illustration,0.5766858458518982,561.76025390625,672.3438110351562,3827.669189453125,5712.0,0,1,Maciet_142-7_018_01,"[561.76025390625, 672.3438110351562, 3827.669189453125, 5712.0]"
Soldi_1881_265.jpg,0,illustration,0.8601564764976501,269.2957763671875,215.3368988037109,1786.992431640625,1601.8046875,0,1,Soldi_1881_265_01,"[269.2957763671875, 215.3368988037109, 1786.992431640625, 1601.8046875]"
Soldi_1881_265.jpg,0,illustration,0.7895876169204712,283.557373046875,2255.71826171875,997.1961059570312,2866.154541015625,1,2,Soldi_1881_265_02,"[283.557373046875, 2255.71826171875, 997.1961059570312, 2866.154541015625]"
Soldi_1881_265.jpg,0,illustration,0.7236573696136475,1033.843017578125,2257.5078125,1771.79541015625,2902.867919921875,2,3,Soldi_1881_265_03,"[1033.843017578125, 2257.5078125, 1771.79541015625, 2902.867919921875]"
Soldi_1881_265.jpg,0,illustration,0.4637741148471832,271.62762451171875,1666.840087890625,1791.656005859375,2715.0771484375,3,4,Soldi_1881_265_04,"[271.62762451171875, 1666.840087890625, 1791.656005859375, 2715.0771484375]"
Goury-Jones_1842_283.jpg,0,illustration,0.7547875642776489,621.8335571289062,1032.25634765625,2073.24609375,2669.468017578125,0,1,Goury-Jones_1842_283_01,"[621.8335571289062, 1032.25634765625, 2073.24609375, 2669.468017578125]"
Goury-Jones_1842_283.jpg,0,illustration,0.687951922416687,2894.60009765625,487.7210693359375,3879.87451171875,947.8352661132812,1,2,Goury-Jones_1842_283_02,"[2894.60009765625, 487.7210693359375, 3879.87451171875, 947.8352661132812]"
Goury-Jones_1842_283.jpg,0,illustration,0.6573272943496704,1011.4297485351562,489.23345947265625,1996.6219482421875,956.5624389648438,2,3,Goury-Jones_1842_283_03,"[1011.4297485351562, 489.23345947265625, 1996.6219482421875, 956.5624389648438]"
Goury-Jones_1842_283.jpg,0,illustration,0.510685920715332,2663.9326171875,1034.8934326171875,4304.25927734375,2976.5498046875,3,4,Goury-Jones_1842_283_04,"[2663.9326171875, 1034.8934326171875, 4304.25927734375, 2976.5498046875]"
Beaumont-Collinot_1859_017.jpg,0,illustration,0.9064058661460876,705.9512329101562,605.045654296875,2373.867431640625,3186.838623046875,0,1,Beaumont-Collinot_1859_017_01,"[705.9512329101562, 605.045654296875, 2373.867431640625, 3186.838623046875]"
Jones_1856_191.jpg,0,illustration,0.8620594143867493,1477.9696044921875,2894.060791015625,3102.456298828125,4550.91650390625,0,1,Jones_1856_191_01,"[1477.9696044921875, 2894.060791015625, 3102.456298828125, 4550.91650390625]"
Jones_1856_191.jpg,0,illustration,0.8515674471855164,1991.04638671875,4582.3515625,2561.246826171875,5971.025390625,1,2,Jones_1856_191_02,"[1991.04638671875, 4582.3515625, 2561.246826171875, 5971.025390625]"
Jones_1856_191.jpg,0,illustration,0.8339484930038452,2303.54248046875,1790.3582763671875,3708.906494140625,2442.828857421875,2,3,Jones_1856_191_03,"[2303.54248046875, 1790.3582763671875, 3708.906494140625, 2442.828857421875]"
Jones_1856_191.jpg,0,illustration,0.8339014053344727,3045.14892578125,2492.70166015625,3720.17236328125,2883.383056640625,3,4,Jones_1856_191_04,"[3045.14892578125, 2492.70166015625, 3720.17236328125, 2883.383056640625]"
Jones_1856_191.jpg,0,illustration,0.8319457769393921,2312.967529296875,1110.7071533203125,3715.11083984375,1737.2225341796875,4,5,Jones_1856_191_05,"[2312.967529296875, 1110.7071533203125, 3715.11083984375, 1737.2225341796875]"
Jones_1856_191.jpg,0,illustration,0.8203840255737305,888.9141235351562,2861.115478515625,1459.7940673828125,4563.55224609375,5,6,Jones_1856_191_06,"[888.9141235351562, 2861.115478515625, 1459.7940673828125, 4563.55224609375]"
Jones_1856_191.jpg,0,illustration,0.819965660572052,2580.0615234375,4593.1640625,3681.528076171875,5962.439453125,6,7,Jones_1856_191_07,"[2580.0615234375, 4593.1640625, 3681.528076171875, 5962.439453125]"
Jones_1856_191.jpg,0,illustration,0.8166497349739075,887.5386352539062,2467.324462890625,1559.5028076171875,2860.43798828125,7,8,Jones_1856_191_08,"[887.5386352539062, 2467.324462890625, 1559.5028076171875, 2860.43798828125]"
Jones_1856_191.jpg,0,illustration,0.7938989400863647,3127.453125,2885.439453125,3708.16845703125,4589.18310546875,8,9,Jones_1856_191_09,"[3127.453125, 2885.439453125, 3708.16845703125, 4589.18310546875]"
Jones_1856_191.jpg,0,illustration,0.7923277616500854,3746.8310546875,663.930419921875,4132.10302734375,1577.5078125,9,10,Jones_1856_191_10,"[3746.8310546875, 663.930419921875, 4132.10302734375, 1577.5078125]"
Jones_1856_191.jpg,0,illustration,0.7832569479942322,3754.799560546875,1565.0584716796875,4096.18603515625,2526.79638671875,10,11,Jones_1856_191_11,"[3754.799560546875, 1565.0584716796875, 4096.18603515625, 2526.79638671875]"
Jones_1856_191.jpg,0,illustration,0.7828220129013062,1542.5306396484375,6006.81982421875,3004.653564453125,6375.10107421875,11,12,Jones_1856_191_12,"[1542.5306396484375, 6006.81982421875, 3004.653564453125, 6375.10107421875]"
Jones_1856_191.jpg,0,illustration,0.7791299819946289,2829.165283203125,687.8510131835938,3725.498046875,1073.9361572265625,12,13,Jones_1856_191_13,"[2829.165283203125, 687.8510131835938, 3725.498046875, 1073.9361572265625]"
Jones_1856_191.jpg,0,illustration,0.7769514918327332,1798.189208984375,680.3908081054688,2808.427734375,1080.2947998046875,13,14,Jones_1856_191_14,"[1798.189208984375, 680.3908081054688, 2808.427734375, 1080.2947998046875]"
Jones_1856_191.jpg,0,illustration,0.7532146573066711,447.57757568359375,6001.71337890625,1512.9656982421875,6376.5615234375,14,15,Jones_1856_191_15,"[447.57757568359375, 6001.71337890625, 1512.9656982421875, 6376.5615234375]"
Jones_1856_191.jpg,0,illustration,0.7265332341194153,3041.96337890625,6015.41650390625,4078.387451171875,6371.9912109375,15,16,Jones_1856_191_16,"[3041.96337890625, 6015.41650390625, 4078.387451171875, 6371.9912109375]"
Jones_1856_191.jpg,0,illustration,0.7129616737365723,474.7543640136719,1740.292236328125,856.4458618164062,2305.980224609375,16,17,Jones_1856_191_17,"[474.7543640136719, 1740.292236328125, 856.4458618164062, 2305.980224609375]"
Jones_1856_191.jpg,0,illustration,0.6579431295394897,902.0159301757812,1140.7813720703125,2268.89453125,2432.567138671875,17,18,Jones_1856_191_18,"[902.0159301757812, 1140.7813720703125, 2268.89453125, 2432.567138671875]"
Jones_1856_191.jpg,0,illustration,0.6568021178245544,1569.5274658203125,2506.90966796875,3016.906494140625,2849.77001953125,18,19,Jones_1856_191_19,"[1569.5274658203125, 2506.90966796875, 3016.906494140625, 2849.77001953125]"
Jones_1856_191.jpg,0,illustration,0.6534894108772278,469.36370849609375,2259.249267578125,853.2839965820312,4624.34716796875,19,20,Jones_1856_191_20,"[469.36370849609375, 2259.249267578125, 853.2839965820312, 4624.34716796875]"
Jones_1856_191.jpg,0,illustration,0.6457773447036743,462.9941711425781,4570.85791015625,1974.6075439453125,5952.330078125,20,21,Jones_1856_191_21,"[462.9941711425781, 4570.85791015625, 1974.6075439453125, 5952.330078125]"
Jones_1856_191.jpg,0,illustration,0.6415379643440247,475.9476318359375,643.8782958984375,864.4652099609375,1727.757568359375,21,22,Jones_1856_191_22,"[475.9476318359375, 643.8782958984375, 864.4652099609375, 1727.757568359375]"
Jones_1856_191.jpg,0,illustration,0.6332038640975952,3744.890869140625,1862.029541015625,4114.04150390625,3578.781982421875,22,23,Jones_1856_191_23,"[3744.890869140625, 1862.029541015625, 4114.04150390625, 3578.781982421875]"
Jones_1856_191.jpg,0,illustration,0.544684648513794,867.2551879882812,664.1839599609375,1794.6385498046875,1059.8360595703125,23,24,Jones_1856_191_24,"[867.2551879882812, 664.1839599609375, 1794.6385498046875, 1059.8360595703125]"
Jones_1856_191.jpg,0,illustration,0.4911617338657379,886.1600341796875,2862.302490234375,1458.0155029296875,3641.03662109375,24,25,Jones_1856_191_25,"[886.1600341796875, 2862.302490234375, 1458.0155029296875, 3641.03662109375]"
Jones_1856_191.jpg,0,illustration,0.4773571789264679,3755.06298828125,2431.795654296875,4109.04052734375,3574.202880859375,25,26,Jones_1856_191_26,"[3755.06298828125, 2431.795654296875, 4109.04052734375, 3574.202880859375]"
Jones_1856_191.jpg,0,illustration,0.2693473696708679,3739.737060546875,3607.30419921875,4106.56494140625,4680.0078125,26,27,Jones_1856_191_27,"[3739.737060546875, 3607.30419921875, 4106.56494140625, 4680.0078125]"
APT_1900_0073.jpg,0,illustration,0.9405213594436646,105.72835540771484,1454.609375,1031.8001708984375,2436.91455078125,0,1,APT_1900_0073_01,"[105.72835540771484, 1454.609375, 1031.8001708984375, 2436.91455078125]"
APT_1900_0073.jpg,0,illustration,0.9090807437896729,109.00817108154295,256.1451416015625,1761.2574462890625,1169.4525146484375,1,2,APT_1900_0073_02,"[109.00817108154295, 256.1451416015625, 1761.2574462890625, 1169.4525146484375]"
APT_1900_0073.jpg,0,illustration,0.8538355231285095,1092.641845703125,1500.1300048828125,1767.52587890625,1873.092529296875,2,3,APT_1900_0073_03,"[1092.641845703125, 1500.1300048828125, 1767.52587890625, 1873.092529296875]"
APT_1900_0073.jpg,0,illustration,0.8033344745635986,1040.78271484375,2024.8836669921875,1787.26513671875,2373.4892578125,3,4,APT_1900_0073_04,"[1040.78271484375, 2024.8836669921875, 1787.26513671875, 2373.4892578125]"
APT_1900_0073.jpg,0,illustration,0.4837329089641571,13.41074562072754,2763.6298828125,102.1296157836914,2881.302978515625,4,5,APT_1900_0073_05,"[13.41074562072754, 2763.6298828125, 102.1296157836914, 2881.302978515625]"
APT_1900_0073.jpg,0,illustration,0.2815518081188202,1675.787841796875,2800.389892578125,1879.4505615234373,2890.063232421875,5,6,APT_1900_0073_06,"[1675.787841796875, 2800.389892578125, 1879.4505615234373, 2890.063232421875]"
VA_O1103825_01.jpg,0,illustration,0.7636990547180176,501.4845886230469,90.96961975097656,2432.474853515625,1682.5655517578125,0,1,VA_O1103825_01_01,"[501.4845886230469, 90.96961975097656, 2432.474853515625, 1682.5655517578125]"
VA_O1103825_01.jpg,0,illustration,0.2986903190612793,0.0,75.3060531616211,2044.9307861328125,1680.0106201171875,1,2,VA_O1103825_01_02,"[0.0, 75.3060531616211, 2044.9307861328125, 1680.0106201171875]"
Beaumont-Collinot_1859_021.jpg,0,illustration,0.8844279646873474,623.8728637695312,282.70001220703125,2391.010986328125,3442.912841796875,0,1,Beaumont-Collinot_1859_021_01,"[623.8728637695312, 282.70001220703125, 2391.010986328125, 3442.912841796875]"
Maciet_142-6_038.jpg,0,illustration,0.862937867641449,621.536865234375,3047.25,1914.4400634765625,4324.4462890625,0,1,Maciet_142-6_038_01,"[621.536865234375, 3047.25, 1914.4400634765625, 4324.4462890625]"
Maciet_142-6_038.jpg,0,illustration,0.8567904829978943,1758.463623046875,457.79193115234375,2896.588623046875,1882.0860595703125,1,2,Maciet_142-6_038_02,"[1758.463623046875, 457.79193115234375, 2896.588623046875, 1882.0860595703125]"
Maciet_142-6_038.jpg,0,illustration,0.8533953428268433,2923.671875,422.9189758300781,4164.5048828125,1842.1048583984373,2,3,Maciet_142-6_038_03,"[2923.671875, 422.9189758300781, 4164.5048828125, 1842.1048583984373]"
Maciet_142-6_038.jpg,0,illustration,0.8522937297821045,528.5565185546875,457.1120300292969,1693.8902587890625,1889.1317138671875,3,4,Maciet_142-6_038_04,"[528.5565185546875, 457.1120300292969, 1693.8902587890625, 1889.1317138671875]"
Maciet_142-6_038.jpg,0,illustration,0.8336400389671326,2313.68408203125,3886.1435546875,3596.245361328125,5151.150390625,4,5,Maciet_142-6_038_05,"[2313.68408203125, 3886.1435546875, 3596.245361328125, 5151.150390625]"
Maciet_142-6_038.jpg,0,illustration,0.8327761292457581,2317.047607421875,2062.642578125,3126.7646484375,2759.877197265625,5,6,Maciet_142-6_038_06,"[2317.047607421875, 2062.642578125, 3126.7646484375, 2759.877197265625]"
Maciet_142-6_038.jpg,0,illustration,0.8300963640213013,3209.45751953125,2041.2564697265625,4021.61962890625,2833.861328125,6,7,Maciet_142-6_038_07,"[3209.45751953125, 2041.2564697265625, 4021.61962890625, 2833.861328125]"
Maciet_142-6_038.jpg,0,illustration,0.8135500550270081,3103.70849609375,3017.77001953125,3846.20166015625,3758.961181640625,7,8,Maciet_142-6_038_08,"[3103.70849609375, 3017.77001953125, 3846.20166015625, 3758.961181640625]"
Maciet_142-6_038.jpg,0,illustration,0.8004398345947266,2023.41748046875,3037.300537109375,2789.91943359375,3761.447998046875,8,9,Maciet_142-6_038_09,"[2023.41748046875, 3037.300537109375, 2789.91943359375, 3761.447998046875]"
Maciet_142-6_038.jpg,0,illustration,0.7776079177856445,1420.261474609375,2031.8123779296875,2108.36083984375,2838.20556640625,9,10,Maciet_142-6_038_10,"[1420.261474609375, 2031.8123779296875, 2108.36083984375, 2838.20556640625]"
Maciet_142-6_038.jpg,0,illustration,0.6947187185287476,913.8129272460938,4460.21142578125,1681.1385498046875,5170.45166015625,10,11,Maciet_142-6_038_11,"[913.8129272460938, 4460.21142578125, 1681.1385498046875, 5170.45166015625]"
PrissedAvennes_1877_118.jpg,0,illustration,0.8439635634422302,1121.25634765625,2443.31787109375,1942.80078125,3674.799560546875,0,1,PrissedAvennes_1877_118_01,"[1121.25634765625, 2443.31787109375, 1942.80078125, 3674.799560546875]"
Beaumont-Collinot_1880_037.jpg,0,illustration,0.9173712730407716,1417.9298095703125,3000.137939453125,4751.1005859375,5989.107421875,0,1,Beaumont-Collinot_1880_037_01,"[1417.9298095703125, 3000.137939453125, 4751.1005859375, 5989.107421875]"
Goury-Jones_1842_169.jpg,0,illustration,0.7858151197433472,3990.71337890625,324.6338195800781,4658.126953125,3079.544189453125,0,1,Goury-Jones_1842_169_01,"[3990.71337890625, 324.6338195800781, 4658.126953125, 3079.544189453125]"
Goury-Jones_1842_169.jpg,0,illustration,0.6335430145263672,2379.294677734375,293.5827941894531,4427.7958984375,3060.096435546875,1,2,Goury-Jones_1842_169_02,"[2379.294677734375, 293.5827941894531, 4427.7958984375, 3060.096435546875]"
Goury-Jones_1842_169.jpg,0,illustration,0.6081504821777344,238.6507873535156,314.5201110839844,3461.633544921875,3093.47216796875,2,3,Goury-Jones_1842_169_03,"[238.6507873535156, 314.5201110839844, 3461.633544921875, 3093.47216796875]"
Bourgoin_1873A_091.jpg,0,illustration,0.9209060668945312,377.7757873535156,1677.8128662109375,1611.35693359375,2174.271240234375,0,1,Bourgoin_1873A_091_01,"[377.7757873535156, 1677.8128662109375, 1611.35693359375, 2174.271240234375]"
Bourgoin_1873A_091.jpg,0,illustration,0.8820170760154724,409.09674072265625,355.0469665527344,1582.04736328125,1537.3739013671875,1,2,Bourgoin_1873A_091_02,"[409.09674072265625, 355.0469665527344, 1582.04736328125, 1537.3739013671875]"
EdhemPacha_1873_216.jpg,0,illustration,0.8116093873977661,1172.2574462890625,2008.6123046875,1700.74560546875,2523.251220703125,0,1,EdhemPacha_1873_216_01,"[1172.2574462890625, 2008.6123046875, 1700.74560546875, 2523.251220703125]"
EdhemPacha_1873_216.jpg,0,illustration,0.8106885552406311,409.448974609375,1429.9437255859375,662.05810546875,1709.4364013671875,1,2,EdhemPacha_1873_216_02,"[409.448974609375, 1429.9437255859375, 662.05810546875, 1709.4364013671875]"
EdhemPacha_1873_216.jpg,0,illustration,0.8103863596916199,370.8649291992188,528.879150390625,616.5629272460938,790.579833984375,2,3,EdhemPacha_1873_216_03,"[370.8649291992188, 528.879150390625, 616.5629272460938, 790.579833984375]"
EdhemPacha_1873_216.jpg,0,illustration,0.8030729293823242,348.57037353515625,1998.27685546875,870.51025390625,2530.984130859375,3,4,EdhemPacha_1873_216_04,"[348.57037353515625, 1998.27685546875, 870.51025390625, 2530.984130859375]"
EdhemPacha_1873_216.jpg,0,illustration,0.7995432615280151,668.0416259765625,855.3477783203125,1331.9061279296875,1530.7728271484375,4,5,EdhemPacha_1873_216_05,"[668.0416259765625, 855.3477783203125, 1331.9061279296875, 1530.7728271484375]"
EdhemPacha_1873_216.jpg,0,illustration,0.7332084774971008,1384.775390625,559.91650390625,1702.9197998046875,870.125,5,6,EdhemPacha_1873_216_06,"[1384.775390625, 559.91650390625, 1702.9197998046875, 870.125]"
EdhemPacha_1873_216.jpg,0,illustration,0.6745152473449707,1379.7275390625,1444.1929931640625,1654.8607177734375,1746.104736328125,6,7,EdhemPacha_1873_216_07,"[1379.7275390625, 1444.1929931640625, 1654.8607177734375, 1746.104736328125]"
Maciet_142-1_063.jpg,0,illustration,0.8765116930007935,1293.1429443359375,2062.1640625,3455.56201171875,2960.1015625,0,1,Maciet_142-1_063_01,"[1293.1429443359375, 2062.1640625, 3455.56201171875, 2960.1015625]"
Maciet_142-1_063.jpg,0,illustration,0.8427882194519043,1325.287353515625,3033.830810546875,2340.75830078125,3851.549560546875,1,2,Maciet_142-1_063_02,"[1325.287353515625, 3033.830810546875, 2340.75830078125, 3851.549560546875]"
Maciet_142-1_063.jpg,0,illustration,0.811345636844635,2447.485107421875,3063.399658203125,3473.213134765625,3852.017822265625,2,3,Maciet_142-1_063_03,"[2447.485107421875, 3063.399658203125, 3473.213134765625, 3852.017822265625]"
Maciet_142-1_063.jpg,0,illustration,0.7866759300231934,1288.4385986328125,1243.3267822265625,2356.608154296875,1926.648681640625,3,4,Maciet_142-1_063_04,"[1288.4385986328125, 1243.3267822265625, 2356.608154296875, 1926.648681640625]"
Maciet_142-1_063.jpg,0,illustration,0.7746468186378479,2411.359130859375,1227.30517578125,3454.73291015625,1920.269287109375,4,5,Maciet_142-1_063_05,"[2411.359130859375, 1227.30517578125, 3454.73291015625, 1920.269287109375]"
Maciet_142-1_063.jpg,0,illustration,0.7274168133735657,1276.0040283203125,616.9989013671875,3461.377685546875,1146.565673828125,5,6,Maciet_142-1_063_06,"[1276.0040283203125, 616.9989013671875, 3461.377685546875, 1146.565673828125]"
Maciet_142-4_089.jpg,0,illustration,0.8211278915405273,2671.886474609375,3102.403564453125,3155.774658203125,3434.24169921875,0,1,Maciet_142-4_089_01,"[2671.886474609375, 3102.403564453125, 3155.774658203125, 3434.24169921875]"
Maciet_142-4_089.jpg,0,illustration,0.8146008253097534,2786.55126953125,3475.137451171875,3516.8662109375,3938.4208984375,1,2,Maciet_142-4_089_02,"[2786.55126953125, 3475.137451171875, 3516.8662109375, 3938.4208984375]"
Maciet_142-4_089.jpg,0,illustration,0.8071333765983582,1338.2467041015625,2960.466064453125,2139.431640625,3433.333984375,2,3,Maciet_142-4_089_03,"[1338.2467041015625, 2960.466064453125, 2139.431640625, 3433.333984375]"
Maciet_142-4_089.jpg,0,illustration,0.7863343954086304,2356.13525390625,3701.59912109375,2714.345703125,3934.384033203125,3,4,Maciet_142-4_089_04,"[2356.13525390625, 3701.59912109375, 2714.345703125, 3934.384033203125]"
Maciet_142-4_089.jpg,0,illustration,0.7835001945495605,1271.2667236328125,2213.590087890625,2272.390869140625,2887.64892578125,4,5,Maciet_142-4_089_05,"[1271.2667236328125, 2213.590087890625, 2272.390869140625, 2887.64892578125]"
Maciet_142-4_089.jpg,0,illustration,0.7771763205528259,2175.916015625,3947.275146484375,2913.5419921875,4364.82373046875,5,6,Maciet_142-4_089_06,"[2175.916015625, 3947.275146484375, 2913.5419921875, 4364.82373046875]"
